4.66074e-10,4.71146e-10,4.79757e-10,4.79599e-10,4.78743e-10,4.7944e-10,4.78445e-10,4.76875e-10,4.75659e-10,4.76569e-10,4.76286e-10,4.75894e-10,4.75562e-10,4.75279e-10,4.75221e-10,4.74525e-10,4.73748e-10,4.73577e-10,4.74211e-10,4.73566e-10,4.73695e-10,4.73983e-10,4.73473e-10,4.73551e-10,4.73436e-10,4.73258e-10,4.73646e-10,4.74041e-10,4.74505e-10,4.74533e-10,
5.92112e-10,5.95507e-10,5.95893e-10,5.95507e-10,5.97136e-10,5.98635e-10,5.9243e-10,5.92669e-10,5.93355e-10,5.92557e-10,5.92924e-10,5.93043e-10,5.92112e-10,5.9323e-10,5.93455e-10,5.93089e-10,5.92636e-10,5.92112e-10,5.90834e-10,5.91447e-10,5.91269e-10,5.9191e-10,5.92015e-10,5.91834e-10,5.91846e-10,5.91261e-10,5.91619e-10,5.92033e-10,5.92035e-10,5.91521e-10,
4.21018e-10,4.12718e-10,4.11162e-10,4.05896e-10,4.06134e-10,4.0724e-10,4.07623e-10,4.07082e-10,4.05711e-10,4.06988e-10,4.0622e-10,4.05579e-10,4.04815e-10,4.04773e-10,4.04227e-10,4.03748e-10,4.03213e-10,4.0428e-10,4.04931e-10,4.04896e-10,4.04682e-10,4.04748e-10,4.04767e-10,4.04068e-10,4.03997e-10,4.0349e-10,4.03589e-10,4.03748e-10,4.03567e-10,4.03333e-10,
4.26473e-10,4.27829e-10,4.30684e-10,4.30984e-10,4.34219e-10,4.3652e-10,4.35986e-10,4.37602e-10,4.37266e-10,4.37356e-10,4.37673e-10,4.38161e-10,4.39262e-10,4.38864e-10,4.3834e-10,4.39112e-10,4.3953e-10,4.38658e-10,4.38444e-10,4.38832e-10,4.39099e-10,4.39097e-10,4.39562e-10,4.39131e-10,4.38627e-10,4.38609e-10,4.38393e-10,4.38705e-10,4.39025e-10,4.38698e-10,
4.22842e-10,4.19187e-10,4.14577e-10,4.14577e-10,4.13462e-10,4.12252e-10,4.12851e-10,4.14113e-10,4.14164e-10,4.13369e-10,4.13986e-10,4.13493e-10,4.13577e-10,4.13781e-10,4.13648e-10,4.13648e-10,4.13812e-10,4.12666e-10,4.12129e-10,4.12811e-10,4.1325e-10,4.1331e-10,4.13527e-10,4.13803e-10,4.13871e-10,4.13648e-10,4.13924e-10,4.13947e-10,4.13648e-10,4.14237e-10,
4.31884e-10,4.29183e-10,4.31584e-10,4.32333e-10,4.30444e-10,4.30684e-10,4.30856e-10,4.31097e-10,4.30884e-10,4.29994e-10,4.28609e-10,4.28657e-10,4.28072e-10,4.27958e-10,4.28401e-10,4.29634e-10,4.29607e-10,4.29684e-10,4.29515e-10,4.28912e-10,4.28925e-10,4.29224e-10,4.28477e-10,4.28882e-10,4.2875e-10,4.29044e-10,4.29049e-10,4.29312e-10,4.28996e-10,4.28882e-10,
4.15503e-10,4.09912e-10,4.14886e-10,4.13881e-10,4.12158e-10,4.12563e-10,4.12052e-10,4.11084e-10,4.11058e-10,4.1085e-10,4.10424e-10,4.10303e-10,4.09189e-10,4.08702e-10,4.09034e-10,4.08971e-10,4.08971e-10,4.08343e-10,4.08575e-10,4.07745e-10,4.07533e-10,4.0747e-10,4.07823e-10,4.08736e-10,4.08934e-10,4.08536e-10,4.08483e-10,4.08904e-10,4.08549e-10,4.08406e-10,
4.45316e-10,4.4308e-10,4.47105e-10,4.46882e-10,4.47642e-10,4.48597e-10,4.50432e-10,4.48672e-10,4.47901e-10,4.45495e-10,4.44747e-10,4.44943e-10,4.45247e-10,4.45635e-10,4.45912e-10,4.4554e-10,4.45579e-10,4.45316e-10,4.44328e-10,4.44601e-10,4.44592e-10,4.45031e-10,4.4516e-10,4.45726e-10,4.45638e-10,4.45454e-10,4.45581e-10,4.45444e-10,4.45563e-10,4.45405e-10,
4.15503e-10,4.16888e-10,4.17962e-10,4.18498e-10,4.1882e-10,4.17962e-10,4.16295e-10,4.17924e-10,4.18677e-10,4.17809e-10,4.18101e-10,4.18498e-10,4.17844e-10,4.17875e-10,4.18575e-10,4.18096e-10,4.18052e-10,4.18728e-10,4.18317e-10,4.19462e-10,4.19361e-10,4.19312e-10,4.18987e-10,4.18957e-10,4.19223e-10,4.18834e-10,4.18983e-10,4.1899e-10,4.18775e-10,4.19339e-10,
3.9449e-10,4.0086e-10,4.02949e-10,4.02789e-10,4.00957e-10,4.02789e-10,4.04773e-10,4.04705e-10,4.05076e-10,4.07082e-10,4.07341e-10,4.07477e-10,4.06718e-10,4.06473e-10,4.0607e-10,4.0726e-10,4.07249e-10,4.07766e-10,4.07979e-10,4.08075e-10,4.07578e-10,4.08329e-10,4.08316e-10,4.08028e-10,4.0867e-10,4.08282e-10,4.08587e-10,4.08534e-10,4.08028e-10,4.08123e-10,
